mfe_r,mae_r,peak_bar,final_r,hold
5.290073217139049,0.9323066319016596,154,1.9072939679820669,240
3.1790739432538904,1.140849292546233,76,0.9460701450383859,240
4.761485649093417,0.7590687737368652,226,4.115799789672576,240
0.004580692780790196,6.674832830464797,1,-5.070826908377797,240
1.0052783294629295,2.237415156683548,21,0.5839696907701054,240
2.182061103852564,0.6654597547022344,165,1.4393337448689396,240
5.0676450275396165,2.2673322926885047,35,-2.093377408396549,240
5.133242348362056,1.8243707900666675,20,-1.3635881053429724,240
0.8943398815458391,4.8194045395961185,5,-4.511845181363018,240
0.014739358413739355,1.5736721666344562,1,-1.5230670360808591,240
1.1015321059222694,3.312141058218266,21,-2.351444107391179,240
2.272817739221515,0.6578015412918109,200,0.7827838341371126,240
1.4851893968719985,1.3953762542530348,104,-1.1095741081050372,240
0.472409317406344,5.196318316297268,6,-4.655764185073963,240
3.7261752602470626,0.10896595554905478,93,2.38574053381687,240
0.20972746389290906,2.179341907409253,164,-1.551172691884528,240
5.492895120664446,0.9382920307771931,144,0.9656634435770951,240
0.5929279522070191,4.224611659474794,182,-0.6289271493053155,240
1.2314198105103304,2.709984047276021,13,-2.0813671797212314,240
0.2930854543038157,1.8218036046590493,25,-0.7263845478758529,240
3.060534417409468,0.48555313963967744,227,1.7446337543966293,240
2.870360232609421,2.9477928506208837,92,0.5735749482334183,240
8.6947304762201,0.821906266248026,121,4.593251202014798,240
1.3103864771101497,2.030718503645863,181,0.0445450818150998,240
0.7315050596486862,4.834805107878461,224,-1.6084244584277378,240
2.815021802242061,1.8229948945691794,59,0.32599655409475525,240
1.6164392536382215,0.0010783450658262365,132,1.065404925013176,240
1.9696350178194058,3.7382508843129783,215,-0.028213214221363768,240
2.322078409374532,3.369703970714261,170,-0.716352221701564,240
2.8198398955011097,5.208467160934237,156,-4.2564078147728095,240
1.5931069851569915,8.383938980845715,96,-3.1130237566009726,240
0.5799178838254851,1.1592716451957723,3,-0.04005269431085233,240
0.7052848189484698,0.7585791575737194,116,-0.2574739476436301,240
1.8093105593625913,0.46515769359596676,87,0.38217181398717776,240
1.1671785062393765,0.7466730942751275,57,0.38136529008688874,240
0.45605261318319157,2.324362493134326,72,-1.3896697552658424,240
6.297438066494707,0.11979107952297578,106,0.7345084612846992,240
3.367707209472394,0.7862611834742135,118,2.077569710120539,240
2.965609763771558,1.5899995217759515,32,1.232249629376368,240
2.137839875113909,0.7260184170716957,75,0.10565459756805679,240
3.671558975934265,1.7644067398789762,217,0.8986242739378854,240
2.2532444351590533,3.670998091926949,52,-2.0986732647682116,240
2.132848608324228,0.5429365233337495,164,1.317267852846629,240
2.966971166331515,0.4429287361371714,193,2.098049204556286,240
1.0490965104389816,3.936631089330764,5,-2.976545435434005,240
4.951334186958104,1.6292207358551596,235,3.280223990976244,240
0.722325818477917,0.970314601501899,235,0.594822151734471,240
1.438242533586969,1.5661076786182409,103,0.11921261642032546,240
1.494624153103261,1.3232946875891152,164,0.22453177322638984,240
1.1244921089942586,2.198547792766855,89,-1.5202979602592686,240
6.183945983413871,0.37253434292650744,233,5.50693048957818,240
