signal_ts,entry_ts,exit_ts,side,tag,entry_px,stop_px,target_px,exit_px,risk_px,qty,pnl,r,reason,hold_min,entry_dt,exit_dt,fold
1645098300000,1645098600000,1645106700000,1,PULLBACK,1884.796,1877.1674072462467,1899.000185507507,1890.1644072462466,7.62859275375331,13.108577588022305,70.37218291152385,0.7037218291152385,stop,135,2022-02-17 11:50:00+00:00,2022-02-17 14:05:00+00:00,2022-01-03 00:00:00+00:00
1645100100000,1645100400000,1645106700000,1,PULLBACK,1886.1879999999999,1878.6529761459985,1900.1735477080033,1890.2684761459984,7.535023854001338,13.271358118779785,54.15346022868505,0.5415346022868505,stop,105,2022-02-17 12:20:00+00:00,2022-02-17 14:05:00+00:00,2022-01-03 00:00:00+00:00
1645108200000,1645108500000,1645148400000,1,PULLBACK,1893.074,1882.8311169446022,1912.6477661107956,1892.1736169446021,10.242883055397897,9.762876278012468,-8.79032837266878,-0.0879032837266878,stop,665,2022-02-17 14:35:00+00:00,2022-02-18 01:40:00+00:00,2022-01-03 00:00:00+00:00
1645195500000,1645195800000,1645199100000,1,PULLBACK,1897.945,1890.9725146981818,1910.8369706036362,1890.9225146981819,6.972485301818097,14.34208831876988,-100.71710441593785,-1.0071710441593786,stop,55,2022-02-18 14:50:00+00:00,2022-02-18 15:45:00+00:00,2022-01-03 00:00:00+00:00
1645197300000,1645197600000,1645398300000,1,PULLBACK,1896.479,1888.9205050203711,1910.548989959258,1902.871,7.558494979628904,13.230147042435378,84.56709989524764,0.8456709989524763,timeout,3345,2022-02-18 15:20:00+00:00,2022-02-20 23:05:00+00:00,2022-01-03 00:00:00+00:00
1645202700000,1645203000000,1645398300000,1,PULLBACK,1896.8805,1888.5666985583005,1912.6261028833987,1902.871,8.313801441699525,12.028192001125996,72.05488418274662,0.7205488418274661,timeout,3255,2022-02-18 16:50:00+00:00,2022-02-20 23:05:00+00:00,2022-01-03 00:00:00+00:00
1645448400000,1645448700000,1645486500000,1,PULLBACK,1897.605,1891.2215,1909.2215,1907.997305180165,6.383499999999913,15.665387326701866,162.799485864576,1.6279948586457602,stop,630,2022-02-21 13:05:00+00:00,2022-02-21 23:35:00+00:00,2022-01-03 00:00:00+00:00
1645452000000,1645452300000,1645486800000,1,PULLBACK,1896.331,1889.9126925760283,1908.1056148479436,1907.679192576028,6.418307423971555,15.580431630076307,176.8097385557464,1.768097385557464,stop,575,2022-02-21 14:05:00+00:00,2022-02-21 23:40:00+00:00,2022-01-03 00:00:00+00:00
1645513200000,1645513500000,1645516500000,1,PULLBACK,1910.429,1904.05,1922.05,1908.4399377489544,6.379000000000133,15.676438313214911,-31.18141167966156,-0.31181411679661564,stop,50,2022-02-22 07:05:00+00:00,2022-02-22 07:55:00+00:00,2022-01-03 00:00:00+00:00
1645517700000,1645518000000,1645518600000,1,PULLBACK,1911.1715000000002,1904.7849999999999,1922.7849999999999,1904.735,6.3865000000002965,15.65802865419171,-100.78290143270887,-1.0078290143270887,stop,10,2022-02-22 08:20:00+00:00,2022-02-22 08:30:00+00:00,2022-01-03 00:00:00+00:00
1645559100000,1645559400000,1645592100000,1,PULLBACK,1903.0300000000002,1896.419167983214,1915.2391640335723,1896.369167983214,6.610832016786162,15.126689007689341,-100.75633445038378,-1.0075633445038377,stop,545,2022-02-22 19:50:00+00:00,2022-02-23 04:55:00+00:00,2022-01-03 00:00:00+00:00
1645605900000,1645606200000,1645611600000,-1,PULLBACK,1894.3754999999999,1900.7365,1882.7365,1894.5107574979443,6.361000000000104,15.720798616569466,-2.126355886564882,-0.021263558865648822,stop,90,2022-02-23 08:50:00+00:00,2022-02-23 10:20:00+00:00,2022-01-03 00:00:00+00:00
1645614000000,1645614300000,1645622700000,-1,PULLBACK,1894.56,1900.9245,1882.9245,1898.9637676625466,6.364500000000135,15.71215335061637,-69.19267283441869,-0.6919267283441869,stop,140,2022-02-23 11:05:00+00:00,2022-02-23 13:25:00+00:00,2022-01-03 00:00:00+00:00
1645614900000,1645615200000,1645622700000,-1,PULLBACK,1893.799,1900.26,1882.26,1900.31,6.461000000000013,15.47748026621263,-100.77387401330994,-1.0077387401330993,stop,125,2022-02-23 11:20:00+00:00,2022-02-23 13:25:00+00:00,2022-01-03 00:00:00+00:00
1645629300000,1645629600000,1645657500000,-1,FADE,1904.0275,1911.2108468978745,1890.6598062042513,1911.2608468978744,7.183346897874571,13.921087401415665,-100.69605437007014,-1.0069605437007014,stop,465,2022-02-23 15:20:00+00:00,2022-02-23 23:05:00+00:00,2022-01-03 00:00:00+00:00
1645632900000,1645633200000,1645659600000,-1,FADE,1906.7220000000002,1913.7984159985472,1893.5831680029055,1911.8024159985473,7.076415998546963,14.13144733443222,-71.79363112047517,-0.7179363112047517,stop,440,2022-02-23 16:20:00+00:00,2022-02-23 23:40:00+00:00,2022-01-03 00:00:00+00:00
1645706700000,1645707000000,1645713300000,1,PULLBACK,1963.869,1947.8029297711166,1994.7891404577672,1951.0994297711165,16.06607022888329,6.22429745266654,-79.48160344728522,-0.7948160344728522,stop,105,2022-02-24 12:50:00+00:00,2022-02-24 14:35:00+00:00,2022-01-03 00:00:00+00:00
1645776900000,1645777200000,1645791300000,-1,PULLBACK,1911.583,1920.743116153718,1894.483767692564,1902.0621161537179,9.160116153717809,10.916892135632263,103.93846198574674,1.0393846198574674,stop,235,2022-02-25 08:20:00+00:00,2022-02-25 12:15:00+00:00,2022-01-03 00:00:00+00:00
1645780500000,1645780800000,1645791300000,-1,PULLBACK,1910.643,1919.9178304408667,1893.1643391182665,1902.2268304408667,9.274830440866708,10.78186826568608,90.74203148825278,0.9074203148825277,stop,175,2022-02-25 09:20:00+00:00,2022-02-25 12:15:00+00:00,2022-01-03 00:00:00+00:00
1645813800000,1645814100000,1646003100000,-1,PULLBACK,1885.7734999999998,1895.7984013924033,1866.6281972151928,1921.7140000000002,10.024901392403535,9.97516046150598,-358.5122545667595,-3.5851225456675953,timeout,3150,2022-02-25 18:35:00+00:00,2022-02-27 23:05:00+00:00,2022-01-03 00:00:00+00:00
1646069400000,1646069700000,1646113200000,1,FADE,1894.9515000000001,1882.1113243160262,1919.3598513679474,1905.9005000000002,12.84017568397394,7.788055433292229,85.27141893911715,0.8527141893911715,timeout,725,2022-02-28 17:35:00+00:00,2022-03-01 05:40:00+00:00,2022-01-03 00:00:00+00:00
1646070300000,1646070600000,1646114100000,1,FADE,1895.2890000000002,1882.7815868648815,1919.159326270237,1907.1809999999998,12.507413135118668,7.995258405530491,95.07961295856538,0.9507961295856537,timeout,725,2022-02-28 17:50:00+00:00,2022-03-01 05:55:00+00:00,2022-01-03 00:00:00+00:00
1646125200000,1646125500000,1646127900000,-1,FADE,1912.231,1918.605,1900.605,1918.655,6.374000000000024,15.688735487919615,-100.78443677439526,-1.0078443677439526,stop,40,2022-03-01 09:05:00+00:00,2022-03-01 09:45:00+00:00,2022-01-03 00:00:00+00:00
1646140500000,1646140800000,1646142600000,1,PULLBACK,1919.5935,1910.3440570745227,1937.1578858509547,1912.7170570745227,9.249442925477297,10.811461923242229,-74.34440085614568,-0.7434440085614569,stop,30,2022-03-01 13:20:00+00:00,2022-03-01 13:50:00+00:00,2022-01-03 00:00:00+00:00
1646145900000,1646146200000,1646170800000,1,PULLBACK,1921.7935000000002,1911.5012653837261,1941.344469232548,1939.871265383726,10.292234616274072,9.716063005586765,175.64470746849545,1.7564470746849545,stop,410,2022-03-01 14:50:00+00:00,2022-03-01 21:40:00+00:00,2022-01-03 00:00:00+00:00
1646149500000,1646149800000,1646181600000,1,PULLBACK,1927.464,1916.1696833122812,1949.073133375437,1938.8511833122814,11.29431668771872,8.854010628968691,100.82224208095462,1.0082224208095463,stop,530,2022-03-01 15:50:00+00:00,2022-03-02 00:40:00+00:00,2022-01-03 00:00:00+00:00
1646205300000,1646205600000,1646208300000,1,PULLBACK,1941.4804999999997,1933.7641904329078,1955.7251191341843,1940.1196904329079,7.716309567091912,12.95956300489478,-17.635497322389668,-0.17635497322389668,stop,45,2022-03-02 07:20:00+00:00,2022-03-02 08:05:00+00:00,2022-01-03 00:00:00+00:00
1646400600000,1646400900000,1646406000000,1,PULLBACK,1944.9995000000001,1936.685601476541,1960.6627970469176,1951.0961014765412,8.313898523459102,12.028051547397736,73.33023682377728,0.7333023682377728,stop,85,2022-03-04 13:35:00+00:00,2022-03-04 15:00:00+00:00,2022-01-03 00:00:00+00:00
1646402400000,1646402700000,1646406000000,1,PULLBACK,1947.339,1938.5599918343646,1963.820016331271,1950.6684918343647,8.779008165635332,11.390808404922248,37.92560357100161,0.3792560357100161,stop,55,2022-03-04 14:05:00+00:00,2022-03-04 15:00:00+00:00,2022-01-03 00:00:00+00:00
1646406900000,1646407200000,1646607900000,1,PULLBACK,1955.735,1943.5284325832554,1979.1656348334893,1980.638,12.20656741674452,8.192311285056574,204.01312793176402,2.0401312793176403,timeout,3345,2022-03-04 15:20:00+00:00,2022-03-06 23:05:00+00:00,2022-01-03 00:00:00+00:00
1646729100000,1646729400000,1646752500000,1,PULLBACK,2007.0485,1992.2326782508162,2035.4561434983675,2048.726178250816,14.815821749183897,6.749541246708663,281.30520842093307,2.8130520842093305,stop,385,2022-03-08 08:50:00+00:00,2022-03-08 15:15:00+00:00,2022-01-03 00:00:00+00:00
1646739900000,1646740200000,1646744700000,1,PULLBACK,2006.6889999999999,1994.3881450115136,2030.0277099769728,2003.3731450115135,12.300854988486208,8.129516207906,-26.956296871965403,-0.269562968719654,stop,75,2022-03-08 11:50:00+00:00,2022-03-08 13:05:00+00:00,2022-01-03 00:00:00+00:00
1646745300000,1646745600000,1646752500000,1,PULLBACK,2012.3215,1997.9942557023605,2039.7564885952788,2049.21325570236,14.327244297639481,6.9797092813218615,257.4937296800216,2.574937296800216,stop,115,2022-03-08 13:20:00+00:00,2022-03-08 15:15:00+00:00,2022-01-03 00:00:00+00:00
1646765100000,1646765400000,1646808900000,1,PULLBACK,2047.534,2015.6636905871908,2110.4826188256184,2051.486,31.87030941280932,3.1377166347750607,12.40025614063032,0.12400256140630321,timeout,725,2022-03-08 18:50:00+00:00,2022-03-09 06:55:00+00:00,2022-01-03 00:00:00+00:00
1646840700000,1646841000000,1646847600000,1,FADE,1996.0859999999998,1975.8438072415904,2035.574385516819,1985.2458072415905,20.242192758409374,4.940176254297164,-53.552462857097844,-0.5355246285709785,stop,110,2022-03-09 15:50:00+00:00,2022-03-09 17:40:00+00:00,2022-01-03 00:00:00+00:00
1646841600000,1646841900000,1646847600000,1,FADE,1996.5130000000001,1976.9915710100483,2034.4458579799034,1986.0045710100483,19.5214289899518,5.122575814069383,-53.83022418779306,-0.5383022418779305,stop,95,2022-03-09 16:05:00+00:00,2022-03-09 17:40:00+00:00,2022-01-03 00:00:00+00:00
1646848800000,1646849100000,1646874300000,1,FADE,1986.089,1966.544822844,2023.7853543120002,1979.590822844,19.544177155999932,5.116613465064742,-33.24866073476512,-0.3324866073476512,stop,420,2022-03-09 18:05:00+00:00,2022-03-10 01:05:00+00:00,2022-01-03 00:00:00+00:00
1646849700000,1646850000000,1646874300000,1,FADE,1988.808,1969.7209069265712,2025.5181861468573,1980.0719069265713,19.087093073428832,5.239142472627753,-45.769636265829526,-0.4576963626582953,stop,405,2022-03-09 18:20:00+00:00,2022-03-10 01:05:00+00:00,2022-01-03 00:00:00+00:00
1646898300000,1646898600000,1646900100000,-1,PULLBACK,1979.088,1988.9345937909513,1960.756812418097,1984.4455937909513,9.846593790951374,10.15579621979491,-54.410630769340315,-0.5441063076934032,stop,25,2022-03-10 07:50:00+00:00,2022-03-10 08:15:00+00:00,2022-01-03 00:00:00+00:00
1646899200000,1646899500000,1646900700000,-1,PULLBACK,1975.021,1985.4247299487406,1955.5605401025186,1985.4747299487406,10.403729948740647,9.611937304476537,-100.48059686522339,-1.004805968652234,stop,20,2022-03-10 08:05:00+00:00,2022-03-10 08:25:00+00:00,2022-01-03 00:00:00+00:00
1646905500000,1646905800000,1646907300000,-1,PULLBACK,1979.3990000000001,1990.9522444563124,1957.7415110873753,1991.0022444563124,11.553244456312314,8.655577260408723,-100.43277886302005,-1.0043277886302004,stop,25,2022-03-10 09:50:00+00:00,2022-03-10 10:15:00+00:00,2022-01-03 00:00:00+00:00
1646998200000,1646998500000,1646999700000,-1,PULLBACK,1980.558,1991.4054230125967,1960.4081539748063,1980.514923012597,10.847423012596664,9.218779417367069,0.39711724483372174,0.003971172448337217,stop,20,2022-03-11 11:35:00+00:00,2022-03-11 11:55:00+00:00,2022-01-03 00:00:00+00:00
1647244800000,1647245100000,1647258600000,-1,PULLBACK,1972.381,1980.396308611237,1957.892382777526,1962.7223086112367,8.015308611236833,12.476125979704369,120.50305056529758,1.2050305056529758,stop,225,2022-03-14 08:05:00+00:00,2022-03-14 11:50:00+00:00,2022-01-03 00:00:00+00:00
1647260100000,1647260400000,1647266700000,-1,PULLBACK,1963.3935000000001,1974.305332982879,1942.682834034242,1960.762332982879,10.911832982878877,9.164363142004115,24.112970032162828,0.24112970032162828,stop,105,2022-03-14 12:20:00+00:00,2022-03-14 14:05:00+00:00,2022-01-03 00:00:00+00:00
1647261900000,1647262200000,1647266700000,-1,PULLBACK,1963.8305,1975.277001398503,1942.0354972029943,1961.3020013985029,11.44650139850296,8.736293869939908,22.089706832411412,0.22089706832411413,stop,75,2022-03-14 12:50:00+00:00,2022-03-14 14:05:00+00:00,2022-01-03 00:00:00+00:00
1647279900000,1647280200000,1647323700000,-1,PULLBACK,1957.4780000000003,1968.135058434391,1937.5348831312174,1928.669,10.65705843439082,9.383452349036146,270.3278787233842,2.7032787872338417,timeout,725,2022-03-14 17:50:00+00:00,2022-03-15 05:55:00+00:00,2022-01-03 00:00:00+00:00
1647333900000,1647334200000,1647351600000,-1,PULLBACK,1932.1905000000002,1942.9213462524785,1911.7488074950422,1924.6038462524787,10.730846252478386,9.318929527753143,70.69949162461711,0.7069949162461711,stop,290,2022-03-15 08:50:00+00:00,2022-03-15 13:40:00+00:00,2022-01-03 00:00:00+00:00
1647335700000,1647336000000,1647351600000,-1,PULLBACK,1931.7365,1942.3699745748415,1911.873550850317,1924.3784745748414,10.633474574841557,9.404263798833604,69.19681213671561,0.691968121367156,stop,260,2022-03-15 09:20:00+00:00,2022-03-15 13:40:00+00:00,2022-01-03 00:00:00+00:00
1647416700000,1647417000000,1647420600000,-1,PULLBACK,1915.2485,1921.9857330915968,1903.0010338168056,1918.6747330915969,6.737233091596863,14.842888562773169,-50.855195968659196,-0.508551959686592,stop,60,2022-03-16 07:50:00+00:00,2022-03-16 08:50:00+00:00,2022-01-03 00:00:00+00:00
1647440100000,1647440400000,1647441900000,-1,PULLBACK,1911.0884999999998,1921.7697328619295,1891.140534276141,1914.6557328619297,10.68123286192963,9.362215138705851,-33.3972015032484,-0.33397201503248397,stop,25,2022-03-16 14:20:00+00:00,2022-03-16 14:45:00+00:00,2022-01-03 00:00:00+00:00
1647507600000,1647507900000,1647510000000,-1,FADE,1939.733,1946.8977184861988,1926.6665630276023,1942.0262184861988,7.164718486198808,13.957282507697565,-32.00709826375174,-0.32007098263751743,stop,35,2022-03-17 09:05:00+00:00,2022-03-17 09:40:00+00:00,2022-01-03 00:00:00+00:00
1647508500000,1647508800000,1647510000000,-1,FADE,1936.6889999999999,1943.9594885943277,1923.390022811345,1942.1389885943277,7.270488594327844,13.754233804591367,-74.9604173587409,-0.7496041735874089,stop,20,2022-03-17 09:20:00+00:00,2022-03-17 09:40:00+00:00,2022-01-03 00:00:00+00:00
1647524700000,1647525000000,1647540900000,1,PULLBACK,1943.388,1932.2972533211532,1964.367993357694,1938.756753321153,11.090746678846699,9.01652547801216,-41.757753674783096,-0.41757753674783094,stop,265,2022-03-17 13:50:00+00:00,2022-03-17 18:15:00+00:00,2022-01-03 00:00:00+00:00
1647525600000,1647525900000,1647540900000,1,PULLBACK,1945.464,1933.9217887982134,1967.4354224035728,1938.2757887982134,11.542211201786586,8.663851167835267,-62.27759201524489,-0.6227759201524489,stop,250,2022-03-17 14:05:00+00:00,2022-03-17 18:15:00+00:00,2022-01-03 00:00:00+00:00
1647612900000,1647613200000,1647813900000,-1,PULLBACK,1930.5629999999999,1942.3961234807523,1908.0862530384952,1925.924,11.83312348075242,8.450854092975408,39.203512137312046,0.39203512137312047,timeout,3345,2022-03-18 14:20:00+00:00,2022-03-20 22:05:00+00:00,2022-01-03 00:00:00+00:00
1647614700000,1647615000000,1647813900000,-1,PULLBACK,1931.6509999999998,1943.1271651441182,1909.7156697117637,1925.924,11.47616514411834,8.713712180348946,49.903429656857206,0.49903429656857207,timeout,3315,2022-03-18 14:50:00+00:00,2022-03-20 22:05:00+00:00,2022-01-03 00:00:00+00:00
1647849600000,1647849900000,1647857100000,-1,PULLBACK,1924.6764999999998,1931.1425,1913.1425,1927.6779842071176,6.466000000000122,15.465511908443878,-46.419489748185875,-0.46419489748185877,stop,120,2022-03-21 08:05:00+00:00,2022-03-21 10:05:00+00:00,2022-01-03 00:00:00+00:00
1647850500000,1647850800000,1647857100000,-1,PULLBACK,1924.2910000000002,1930.79,1912.79,1927.7285031923234,6.498999999999796,15.38698261271013,-52.89280185141295,-0.5289280185141295,stop,105,2022-03-21 08:20:00+00:00,2022-03-21 10:05:00+00:00,2022-01-03 00:00:00+00:00
1647864900000,1647865200000,1647869700000,-1,PULLBACK,1924.226,1930.6525000000001,1912.6525000000001,1924.1718113489146,6.426500000000033,15.560569516844238,0.8432062722398858,0.008432062722398858,stop,75,2022-03-21 12:20:00+00:00,2022-03-21 13:35:00+00:00,2022-01-03 00:00:00+00:00
1647865800000,1647866100000,1647869700000,-1,PULLBACK,1923.621,1929.9625,1911.9625,1924.4360033954206,6.341499999999996,15.769139793424278,-12.851902474501152,-0.12851902474501153,stop,60,2022-03-21 12:35:00+00:00,2022-03-21 13:35:00+00:00,2022-01-03 00:00:00+00:00
1647880200000,1647880500000,1647888000000,-1,FADE,1936.0760000000002,1943.67657368888,1922.19935262224,1934.6755736888801,7.600573688879649,13.156901583140936,18.425271149848264,0.18425271149848263,stop,125,2022-03-21 16:35:00+00:00,2022-03-21 18:40:00+00:00,2022-01-03 00:00:00+00:00
1647941400000,1647941700000,1647954600000,1,FADE,1924.9189999999999,1917.979346472932,1937.5113070541356,1924.0628464729323,6.939653527067776,14.409941304699858,-12.337122072855738,-0.12337122072855738,stop,215,2022-03-22 09:35:00+00:00,2022-03-22 13:10:00+00:00,2022-01-03 00:00:00+00:00
1647942300000,1647942600000,1647954600000,1,FADE,1925.201,1918.3744110105797,1937.2116779788403,1924.29441101058,6.826588989420316,14.648604179184892,-13.280263259221046,-0.13280263259221045,stop,200,2022-03-22 09:50:00+00:00,2022-03-22 13:10:00+00:00,2022-01-03 00:00:00+00:00
1647954900000,1647955200000,1647964500000,-1,PULLBACK,1925.7815,1933.1503733539057,1912.3217532921888,1918.034373353906,7.368873353905656,13.570595557460345,105.13312244656728,1.051331224465673,stop,155,2022-03-22 13:20:00+00:00,2022-03-22 15:55:00+00:00,2022-01-03 00:00:00+00:00
1647969300000,1647969600000,1648004100000,-1,PULLBACK,1919.0234999999998,1928.013889327894,1902.404721344212,1924.5878893278941,8.990389327894263,11.122988822044938,-61.8926402956748,-0.6189264029567481,stop,575,2022-03-22 17:20:00+00:00,2022-03-23 02:55:00+00:00,2022-01-03 00:00:00+00:00
1648036800000,1648037100000,1648040700000,-1,FADE,1930.2715000000003,1936.957761894789,1918.2819762104225,1931.656761894789,6.686261894788686,14.956039947813085,-20.718032236643868,-0.20718032236643869,stop,60,2022-03-23 12:05:00+00:00,2022-03-23 13:05:00+00:00,2022-01-03 00:00:00+00:00
1648042200000,1648042500000,1648053000000,-1,FADE,1931.0449999999998,1938.546921597642,1917.443656804716,1933.293921597642,7.501921597642195,13.32991803479116,-29.977940563242985,-0.29977940563242983,stop,175,2022-03-23 13:35:00+00:00,2022-03-23 16:30:00+00:00,2022-01-03 00:00:00+00:00
1648046700000,1648047000000,1648050300000,1,PULLBACK,1931.809,1923.708054304004,1946.8588913919918,1926.084054304004,8.10094569599596,12.344237790586204,-70.67009100956747,-0.7067009100956747,stop,55,2022-03-23 14:50:00+00:00,2022-03-23 15:45:00+00:00,2022-01-03 00:00:00+00:00
1648053000000,1648053300000,1648089600000,1,PULLBACK,1933.5805,1925.1624283816993,1949.2796432366015,1940.1844283816993,8.4180716183007,11.879205183120826,78.44942026084027,0.7844942026084027,stop,605,2022-03-23 16:35:00+00:00,2022-03-24 02:40:00+00:00,2022-01-03 00:00:00+00:00
1648105200000,1648105500000,1648112700000,1,PULLBACK,1942.0665,1935.5825,1953.5825,1940.0215848767887,6.483999999999924,15.422578655151323,-31.537864330833806,-0.31537864330833804,stop,120,2022-03-24 07:05:00+00:00,2022-03-24 09:05:00+00:00,2022-01-03 00:00:00+00:00
1648106100000,1648106400000,1648112700000,1,PULLBACK,1943.2514999999999,1936.8425,1954.8425,1939.9816323855894,6.408999999999878,15.60305819940738,-51.01993469200419,-0.5101993469200419,stop,105,2022-03-24 07:20:00+00:00,2022-03-24 09:05:00+00:00,2022-01-03 00:00:00+00:00
1648125900000,1648126200000,1648130100000,1,PULLBACK,1948.1825000000001,1938.6236773297,1966.1106453406003,1947.6681773297,9.55882267030006,10.46153940178293,-5.380606880574594,-0.05380606880574594,stop,65,2022-03-24 12:50:00+00:00,2022-03-24 13:55:00+00:00,2022-01-03 00:00:00+00:00
1648126800000,1648127100000,1648130100000,1,PULLBACK,1949.752,1940.2337003775783,1967.696599244843,1947.6762003775784,9.518299622421637,10.50607818274984,-21.808513124883167,-0.21808513124883167,stop,50,2022-03-24 13:05:00+00:00,2022-03-24 13:55:00+00:00,2022-01-03 00:00:00+00:00
1648130400000,1648130700000,1648174200000,1,PULLBACK,1953.8980000000001,1943.196475725844,1974.1835485483123,1961.0034999999998,10.7015242741561,9.344463222075511,66.39708342445442,0.6639708342445442,timeout,725,2022-03-24 14:05:00+00:00,2022-03-25 02:10:00+00:00,2022-01-03 00:00:00+00:00
1648149300000,1648149600000,1648190400000,1,PULLBACK,1962.6389999999997,1954.2098298291808,1978.4203403416386,1955.8283298291808,8.429170170818907,11.863564025103178,-80.79882162537002,-0.8079882162537002,stop,680,2022-03-24 19:20:00+00:00,2022-03-25 06:40:00+00:00,2022-01-03 00:00:00+00:00
1648467000000,1648467300000,1648469700000,-1,PULLBACK,1931.0610000000001,1939.4194768235138,1915.5410463529724,1935.7229768235136,8.358476823513683,11.963902288833845,-55.7754351893228,-0.557754351893228,stop,40,2022-03-28 11:35:00+00:00,2022-03-28 12:15:00+00:00,2022-01-03 00:00:00+00:00
1648538100000,1648538400000,1648543800000,-1,PULLBACK,1922.4765,1928.91,1910.91,1915.593928956128,6.433500000000095,15.543638765834853,106.98019808614245,1.0698019808614245,stop,90,2022-03-29 07:20:00+00:00,2022-03-29 08:50:00+00:00,2022-01-03 00:00:00+00:00
1648539000000,1648539300000,1648547700000,-1,PULLBACK,1919.835,1926.2350000000001,1908.2350000000001,1915.3086126021187,6.400000000000091,15.624999999999778,70.72480309189443,0.7072480309189443,stop,140,2022-03-29 07:35:00+00:00,2022-03-29 09:55:00+00:00,2022-01-03 00:00:00+00:00
1648648800000,1648649100000,1648692600000,-1,FADE,1931.56,1940.959111104847,1913.9467777903062,1927.8904999999997,9.399111104846952,10.639303960183193,39.04092588189434,0.3904092588189434,timeout,725,2022-03-30 14:05:00+00:00,2022-03-31 02:10:00+00:00,2022-01-03 00:00:00+00:00
1648653300000,1648653600000,1648697100000,-1,FADE,1936.5735,1946.2525767759562,1918.4873464480875,1927.4585,9.679076775956219,10.331563878944515,94.17220475657935,0.9417220475657935,timeout,725,2022-03-30 15:20:00+00:00,2022-03-31 03:25:00+00:00,2022-01-03 00:00:00+00:00
1648721700000,1648722000000,1648724700000,-1,PULLBACK,1924.8909999999998,1931.6420608080332,1912.4958783839336,1931.6920608080331,6.751060808033344,14.812486932573055,-100.74062434662798,-1.0074062434662798,stop,45,2022-03-31 10:20:00+00:00,2022-03-31 11:05:00+00:00,2022-01-03 00:00:00+00:00
1648823400000,1648823700000,1648826400000,-1,PULLBACK,1924.461,1935.4362224032166,1903.8275551935672,1929.7887224032165,10.975222403216549,9.111432673172311,-48.54318397825904,-0.48543183978259036,stop,45,2022-04-01 14:35:00+00:00,2022-04-01 15:20:00+00:00,2022-01-03 00:00:00+00:00
1648828800000,1648829100000,1649023500000,-1,PULLBACK,1925.6235000000001,1936.423657723809,1905.2351845523824,1925.1165,10.800157723808752,9.259124038489903,4.694375887514953,0.04694375887514953,timeout,3240,2022-04-01 16:05:00+00:00,2022-04-03 22:05:00+00:00,2022-01-03 00:00:00+00:00
1648840500000,1648840800000,1649023500000,-1,PULLBACK,1922.2759999999998,1930.5054537019319,1907.036592596136,1925.1165,8.229453701932016,12.151474887880244,-34.51626441902684,-0.3451626441902684,timeout,3045,2022-04-01 19:20:00+00:00,2022-04-03 22:05:00+00:00,2022-01-03 00:00:00+00:00
1649337300000,1649337600000,1649381100000,1,PULLBACK,1929.4064999999998,1922.4264634348167,1948.80260969555,1933.115,6.980036565183127,14.326572513789749,53.130094167391945,0.5313009416739195,timeout,725,2022-04-07 13:20:00+00:00,2022-04-08 01:25:00+00:00,2022-04-03 00:00:00+00:00
1649339100000,1649339400000,1649382900000,1,PULLBACK,1930.737,1922.9970220432858,1952.0429338701424,1932.715,7.739977956714256,12.91993343640627,25.55562833720951,0.25555628337209507,timeout,725,2022-04-07 13:50:00+00:00,2022-04-08 01:55:00+00:00,2022-04-03 00:00:00+00:00
1649419200000,1649419500000,1649628300000,1,PULLBACK,1934.2434999999998,1927.6480000000001,1951.6480000000001,1947.374,6.595499999999674,15.161852778410271,199.08270790691927,1.9908270790691927,timeout,3480,2022-04-08 12:05:00+00:00,2022-04-10 22:05:00+00:00,2022-04-03 00:00:00+00:00
1649420100000,1649420400000,1649421300000,1,PULLBACK,1938.4044999999999,1932.0215,1956.0215,1931.9715,6.382999999999811,15.666614444618983,-100.78333072223023,-1.0078333072223022,stop,15,2022-04-08 12:20:00+00:00,2022-04-08 12:35:00+00:00,2022-04-03 00:00:00+00:00
1649424600000,1649424900000,1649628300000,1,PULLBACK,1935.073,1927.5119242577134,1956.2522272268604,1947.374,7.5610757422866754,13.225631300151118,162.688490623158,1.62688490623158,timeout,3390,2022-04-08 13:35:00+00:00,2022-04-10 22:05:00+00:00,2022-04-03 00:00:00+00:00
1649767500000,1649767800000,1649811300000,1,PULLBACK,1965.711,1956.5252489329014,1991.7322532012956,1963.201,9.185751067098636,10.88642608204116,-27.324929465923212,-0.27324929465923214,timeout,725,2022-04-12 12:50:00+00:00,2022-04-13 00:55:00+00:00,2022-04-03 00:00:00+00:00
1649772900000,1649773200000,1649816700000,1,PULLBACK,1963.8690000000001,1952.840258847334,1995.0712234579983,1970.0160000000003,11.028741152666043,9.067217973089013,55.73618888057963,0.5573618888057963,timeout,725,2022-04-12 14:20:00+00:00,2022-04-13 02:25:00+00:00,2022-04-03 00:00:00+00:00
1649853900000,1649854200000,1649897700000,1,PULLBACK,1977.706,1969.3263016291455,2001.2130951125632,1974.2165000000002,8.379698370854385,11.933603761659516,-41.64231032630706,-0.41642310326307064,timeout,725,2022-04-13 12:50:00+00:00,2022-04-14 00:55:00+00:00,2022-04-03 00:00:00+00:00
1649854800000,1649855100000,1649898600000,1,PULLBACK,1977.9025000000001,1969.6160657984924,2001.3738026045228,1974.7139999999997,8.286434201507745,12.067916979513896,-38.47855328918526,-0.3847855328918526,timeout,725,2022-04-13 13:05:00+00:00,2022-04-14 01:10:00+00:00,2022-04-03 00:00:00+00:00
