signal_ts,entry_ts,exit_ts,side,tag,entry_px,stop_px,target_px,exit_px,risk_px,qty,pnl,r,reason,hold_min,mfe_r,entry_dt,exit_dt,fold
1674624600000,1674624900000,1674655200000,1,dip_unconfirmed,1928.4035000000001,1920.0165,2720.0164999999997,1919.9665,8.387000000000171,11.923214498628587,-100.59616072493088,-1.0059616072493087,stop,505,0.6106474305472323,2023-01-25 05:35:00+00:00,2023-01-25 14:00:00+00:00,2023-01-03 00:00:00+00:00
1674684000000,1674687900000,1674717900000,1,dip_unconfirmed,1947.585,1938.2485,2738.2484999999997,1938.1985,9.336500000000115,10.71065174315844,-100.53553258715743,-1.0053553258715744,stop,500,0.1442189257216397,2023-01-25 23:05:00+00:00,2023-01-26 07:25:00+00:00,2023-01-03 00:00:00+00:00
1674694800000,1674695100000,1674724800000,1,dip_unconfirmed,1945.695,1937.3400000000001,2737.34,1937.2900000000002,8.35499999999979,11.96888090963525,-100.59844404548122,-1.0059844404548122,stop,495,0.35846798324358986,2023-01-26 01:05:00+00:00,2023-01-26 09:20:00+00:00,2023-01-03 00:00:00+00:00
1674696600000,1674696900000,1674726600000,1,dip_unconfirmed,1943.595,1935.225,2735.225,1935.175,8.370000000000118,11.947431302269843,-100.59737156511295,-1.0059737156511295,stop,495,0.6087216248506517,2023-01-26 01:35:00+00:00,2023-01-26 09:50:00+00:00,2023-01-03 00:00:00+00:00
1674716400000,1674716700000,1674717900000,1,dip_unconfirmed,1946.1835,1937.8235,2737.8235,1937.7735,8.360000000000127,11.961722488038095,-100.59808612440136,-1.0059808612440135,stop,20,0.0,2023-01-26 07:05:00+00:00,2023-01-26 07:25:00+00:00,2023-01-03 00:00:00+00:00
1674718200000,1674718500000,1674732900000,1,dip_unconfirmed,1941.3899999999999,1933.0549999999998,2733.055,1933.0049999999999,8.335000000000036,11.997600479903967,-100.59988002399466,-1.0059988002399465,stop,240,0.4124775044991106,2023-01-26 07:35:00+00:00,2023-01-26 11:35:00+00:00,2023-01-03 00:00:00+00:00
1675270800000,1675271100000,1675283700000,1,dip_unconfirmed,1925.517,1917.1785,2717.1785,1950.5325000000003,8.338500000000067,11.99256460994174,300.0,3.0,target,210,2.6429213887389618,2023-02-01 17:05:00+00:00,2023-02-01 20:35:00+00:00,2023-01-03 00:00:00+00:00
1675297800000,1675298100000,1675348800000,1,dip_unconfirmed,1951.53,1941.1706607406086,2942.604586679745,1941.1206607406086,10.35933925939139,9.653125310028217,-100.48265626550098,-1.0048265626550097,stop,845,0.7653963058321458,2023-02-02 00:35:00+00:00,2023-02-02 14:40:00+00:00,2023-01-03 00:00:00+00:00
1675308600000,1675308900000,1675346400000,1,dip_unconfirmed,1952.5584999999999,1943.6036989476795,2808.8838041797167,1943.5536989476795,8.954801052320363,11.167193934932598,-100.55835969674612,-1.0055835969674611,stop,625,0.7705922174800455,2023-02-02 03:35:00+00:00,2023-02-02 14:00:00+00:00,2023-01-03 00:00:00+00:00
1675319400000,1675319700000,1675346400000,1,dip_unconfirmed,1952.4184999999998,1944.08,2744.08,1944.03,8.33849999999984,11.992564609942066,-100.59962823049656,-1.0059962823049657,stop,445,0.8443365113630062,2023-02-02 06:35:00+00:00,2023-02-02 14:00:00+00:00,2023-01-03 00:00:00+00:00
1675330200000,1675330500000,1675346100000,1,dip_unconfirmed,1955.212,1946.795,2746.795,1946.7450000000001,8.416999999999916,11.880717595342876,-100.5940358797666,-1.0059403587976659,stop,260,0.2300700962338176,2023-02-02 09:35:00+00:00,2023-02-02 13:55:00+00:00,2023-01-03 00:00:00+00:00
1678930200000,1678930500000,1679058300000,1,dip_unconfirmed,1911.7949999999998,1899.937238164568,3049.213421707762,1947.3682855062953,11.857761835431802,8.433294696575299,300.0,3.0,target,2130,2.8635252142221557,2023-03-16 01:35:00+00:00,2023-03-17 13:05:00+00:00,2023-01-03 00:00:00+00:00
1678932000000,1678932300000,1679058300000,1,dip_unconfirmed,1911.505,1900.0524354385275,3011.308891585779,1945.862693684418,11.452564561472627,8.731668742249074,300.00000000000006,3.0000000000000004,target,2100,2.9901599607831857,2023-03-16 02:05:00+00:00,2023-03-17 13:05:00+00:00,2023-01-03 00:00:00+00:00
1678933800000,1678934100000,1679056500000,1,dip_unconfirmed,1910.73,1899.6864043357755,2965.5459707582204,1943.8607869926736,11.04359566422454,9.055021846186163,300.0,3.0,target,2040,2.733258344271309,2023-03-16 02:35:00+00:00,2023-03-17 12:35:00+00:00,2023-01-03 00:00:00+00:00
1678959000000,1678959300000,1678980000000,1,dip_unconfirmed,1919.1909999999998,1909.792877839968,2811.5050938431577,1919.1409999999998,9.39812216003179,10.640423511973347,-0.5320211755981835,-0.005320211755981835,breakeven,345,1.4906169297923721,2023-03-16 09:35:00+00:00,2023-03-16 15:20:00+00:00,2023-01-03 00:00:00+00:00
1678980600000,1678980900000,1679063700000,1,dip_unconfirmed,1918.9805000000001,1906.9195896480348,3078.81062484456,1955.163231055896,12.060910351965276,8.291248096683299,300.0,3.0,target,1380,2.9478703482947877,2023-03-16 15:35:00+00:00,2023-03-17 14:35:00+00:00,2023-01-03 00:00:00+00:00
1678986000000,1678986300000,1679061300000,1,dip_unconfirmed,1915.3000000000002,1903.1503735265062,3080.6130208759155,1951.7488794204821,12.149626473493981,8.230705710843312,300.0,3.0,target,1250,2.954411814907205,2023-03-16 17:05:00+00:00,2023-03-17 13:55:00+00:00,2023-01-03 00:00:00+00:00
